return_1y,return_3y,return_5y,return_10y,beta,sharpe,alpha,scheme_code,scheme_name,category
-0.03036500663854047,0.14011996375324665,0.11208356603707892,0.12165371698510019,0.9253162280360884,0.5486393479687237,0.04868542654453345,118510,Franklin India Large & Mid Cap Fund,Equity Scheme - Large & Mid Cap Fund
-0.001911379643975919,0.15084895395547981,0.14420175315639905,,1.0596298904122028,0.5425117891232438,0.06365446788977044,147840,Mahindra Manulife Large & Mid Cap Fund,Equity Scheme - Large & Mid Cap Fund
-0.007279197670656878,,,,0.8919184926852646,0.2279773010593298,0.057335763333029734,152408,Bajaj Finserv Large and Mid Cap Fund,Equity Scheme - Large & Mid Cap Fund
-0.00036839452968873143,0.16210539501709675,0.15406765547604362,,0.9966847035662112,0.6417972577860888,0.07311356935915705,148474,Baroda BNP Paribas Large and Mid Cap fund,Equity Scheme - Large & Mid Cap Fund
0.024471635150166815,0.14637626193644393,0.13622703522263935,,1.0235727383061664,0.5447703285937555,0.05878756095152318,147750,Union Large & Midcap Fund,Equity Scheme - Large & Mid Cap Fund
-0.016640253565768592,,,,0.9526509363927165,0.2100580787643044,0.05991324759553744,152382,PGIM India Large and Midcap Fund,Equity Scheme - Large & Mid Cap Fund
,,,,0.5809110561343488,-1.652529117975417,-0.1076389852123334,153534,Samco Large & Mid Cap Fund,Equity Scheme - Large & Mid Cap Fund
-0.026212538609232783,0.14021933000277076,0.1346360876457875,0.14446253952604327,0.92962797396741,0.5838975669147257,0.051600945218026606,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund),Equity Scheme - Large Cap Fund
0.005953237091139707,0.11323285959466611,0.1147783833550109,0.12791553128369348,0.9117799421519188,0.3893214942162819,0.027309975620703586,119598,SBI Large Cap Fund,Equity Scheme - Large Cap Fund
-0.03974072340941792,0.11537052227964861,0.11101393131512038,0.12477648656930374,0.9585444072929136,0.3952349191108589,0.028737108600804542,119528,Aditya Birla Sun Life Large Cap Fund,Equity Scheme - Large Cap Fund
-0.05210759864219827,0.09498198090432974,0.08942595677397835,0.12048964489678204,0.9144212932116946,0.2522551066251271,0.010063483682311025,120656,UTI - Large Cap Fund,Equity Scheme - Large Cap Fund
-0.028170592810786155,0.11521835622397592,0.09103386489958809,0.11237133574512392,0.9164230508933958,0.4013672969843408,0.024820554598520284,118531,Franklin India Large Cap Fund,Equity Scheme - Large Cap Fund
-0.03013067552602433,0.09999748799948849,0.10207738232601749,,0.9421527187594884,0.28599450682158273,0.014557975729602199,148507,Sundaram Large Cap Fund ( Formerly Know as Sundaram Blue Chip Fund),Equity Scheme - Large Cap Fund
-0.025169472051473463,,,,0.9764163246351956,0.5591190504051867,0.10136093519214148,152354,Motilal Oswal Large Cap Fund,Equity Scheme - Large Cap Fund
0.0473881220977348,0.16804557347703275,,,1.0320197917343092,0.6437828342793465,0.07894876662746059,150440,quant Large Cap Fund,Equity Scheme - Large Cap Fund
0.003053268547183574,0.1252471499438692,0.11850535981872401,0.12910592129979714,1.0079722961425754,0.4434793677082772,0.03776309771912395,119160,Tata Large Cap Fund,Equity Scheme - Large Cap Fund
-0.013384636144272322,0.13757578506607082,,,0.9553079000268987,0.545638179645439,0.04941054040800727,150187,BARODA BNP PARIBAS LARGE CAP FUND,Equity Scheme - Large Cap Fund
0.0013591808056026,0.14052924432304947,0.12375769023057415,0.1360682862565472,0.9669687684123209,0.5581802417916947,0.05223298285964567,118479,BANDHAN LARGE CAP FUND,Equity Scheme - Large Cap Fund
-0.006387114204579714,0.11942450697913665,0.10547887513309573,0.12706334971461009,1.029149869937942,0.3996300356347132,0.03251130966935303,120030,HSBC Large Cap Fund,Equity Scheme - Large Cap Fund
0.003505960132224706,,,,0.942376911587664,-0.4822632677599873,0.021841105048621145,152783,BAJAJ FINSERV LARGE CAP FUND,Equity Scheme - Large Cap Fund
-0.0495541525012142,0.11387609976024726,0.10433874543645416,,0.9601781885269564,0.383558234467609,0.027364535423795217,146549,Mahindra Manulife Large Cap Fund,Equity Scheme - Large Cap Fund
-0.03278236914600563,0.08909383853274688,0.08343300054438219,0.11409463354671656,0.9496240503846519,0.2039663082826024,0.004376404826447647,138312,PGIM India Large Cap Fund,Equity Scheme - Large Cap Fund
-0.035953466517269383,0.11947576944927807,0.10101332106479721,,1.1022625620171804,0.3782851103170532,0.03280218933095744,148353,ITI Large Cap Fund,Equity Scheme - Large Cap Fund
-0.023886639676113375,0.10170966962154626,0.09593670706273372,,1.0049499352446194,0.28644002105743277,0.01602052510586946,141248,Union Largecap Fund,Equity Scheme - Large Cap Fund
-0.010613523006388959,0.1305616755989345,0.12064478089415887,0.11913432130087309,1.0667617671659824,0.45273666312978755,0.043123942251071246,120490,JM Large Cap Fund,Equity Scheme - Large Cap Fund
,,,,,,,154155,Parag Parikh Large Cap Fund,Equity Scheme - Large Cap Fund
-0.07497467071935138,,,,0.4723530535603588,-1.2872980560409601,-0.1146450877291423,153239,Samco Large Cap Fund,Equity Scheme - Large Cap Fund
-0.0204798836645661,0.12384304046554417,0.09938328501115956,0.10166738963685407,0.9786173148426456,0.43876735526147687,0.043094318221352054,118870,Taurus Large Cap Fund,Equity Scheme - Large Cap Fund
,,,,,,,154307,JioBlackRock Large Cap Fund,Equity Scheme - Large Cap Fund
0.06522221810185469,0.23448947128875375,0.20623900311936505,0.1931484167497799,1.0369965692570895,0.9669244154472323,0.13714227733393106,118668,Nippon India Growth Mid Cap Fund,Equity Scheme - Mid Cap Fund
-0.08692049293628556,0.17855900263390834,0.21585895227258023,0.17355053488865213,0.9920358491940414,0.6523571827291393,0.0918905315275714,127042,Motilal Oswal Midcap Fund,Equity Scheme - Mid Cap Fund
0.0694992809517585,0.19710272977427357,0.16627695001396048,,0.9880341542785362,0.8024451589701445,0.10545325410499327,147445,Mirae Asset Midcap Fund,Equity Scheme - Mid Cap Fund
0.053258794421567224,0.23987587600700166,0.2022267782517464,,1.012188773951334,0.994528594161367,0.1421453997621898,140228,Edelweiss Mid Cap Fund,Equity Scheme - Mid Cap Fund
0.05626718285890964,0.22911192239657252,0.18814579539037624,0.15822087689917463,0.972450122465105,0.9800009999063582,0.13277123941275742,119581,Sundaram Mid Cap Fund,Equity Scheme - Mid Cap Fund
-0.017416476608986042,0.1835259438084278,0.15003952960694256,0.15088602357864134,0.9674157406545655,0.7488058835464595,0.09332385011954576,118533,Franklin India Mid Cap Fund,Equity Scheme - Mid Cap Fund
0.1799332786814838,0.27328570658891893,,,1.0687677924641361,1.064881272363172,0.1714284001495442,151036,HSBC Midcap Fund,Equity Scheme - Mid Cap Fund
-0.004414103196797581,0.14857267353539405,0.13747300643706328,0.14938650843941548,0.9346122239846463,0.5541368404531115,0.06283503101080704,120726,UTI - Mid Cap Fund,Equity Scheme - Mid Cap Fund
